,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_tree__ccp_alpha,param_tree__max_depth,param_tree__max_leaf_nodes,param_tree__min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,param_tree__pruning
24,0.23728728294372559,0.003297881833750125,0.02957463264465332,0.0005493643155332172,0,74,98,9,"{'tree__min_samples_split': 9, 'tree__max_leaf_nodes': 98, 'tree__max_depth': 74, 'tree__ccp_alpha': 0}",0.9735640138408305,0.9713494809688581,0.9689965397923875,0.9713033448673586,0.001864948828734288,5,True
51,0.23050904273986816,0.0034015100611210778,0.028652111689249676,0.0005181651539554867,0,81,96,9,"{'tree__min_samples_split': 9, 'tree__max_leaf_nodes': 96, 'tree__max_depth': 81, 'tree__ccp_alpha': 0}",0.9732871972318339,0.9714878892733564,0.9689965397923875,0.9712572087658593,0.0017592319229469452,6,True
13,0.2739850680033366,0.040849370093797584,0.030349572499593098,0.0032120694899538745,2.9846341983668393e-06,69,90,3,"{'tree__ccp_alpha': 2.9846341983668393e-06, 'tree__max_depth': 69, 'tree__max_leaf_nodes': 90, 'tree__min_samples_split': 3}",0.9713494809688581,0.9713494809688581,0.9680276816608997,0.9702422145328718,0.001565911210932108,7,False
65,0.2485839525858561,0.01604548942713342,0.02843316396077474,0.0007813258839058091,0,92,98,9,"{'tree__min_samples_split': 9, 'tree__max_leaf_nodes': 98, 'tree__max_depth': 92, 'tree__ccp_alpha': 0}",0.9732871972318339,0.9713494809688581,0.9689965397923875,0.9712110726643598,0.001754385544805669,7,True
243,0.2308521270751953,0.004929944086795875,0.02779809633890788,0.0003919348285736635,0,71,96,5,"{'tree__min_samples_split': 5, 'tree__max_leaf_nodes': 96, 'tree__max_depth': 71, 'tree__ccp_alpha': 0}",0.9732871972318339,0.9713494809688581,0.9689965397923875,0.9712110726643598,0.001754385544805669,7,True
61,0.23285388946533203,0.0044740364924867075,0.029148658116658527,0.000254927058125663,0,67,97,3,"{'tree__min_samples_split': 3, 'tree__max_leaf_nodes': 97, 'tree__max_depth': 67, 'tree__ccp_alpha': 0}",0.9724567474048443,0.9721799307958477,0.9689965397923875,0.9712110726643598,0.0015699838087357525,7,True
49,0.23305312792460123,0.0054729573210348095,0.029055992762247723,0.0006161787943380922,0,97,94,2,"{'tree__min_samples_split': 2, 'tree__max_leaf_nodes': 94, 'tree__max_depth': 97, 'tree__ccp_alpha': 0}",0.9734256055363322,0.9713494809688581,0.9688581314878892,0.9712110726643598,0.001867230112558078,7,True
72,0.23505520820617676,0.0036254250143144323,0.028241078058878582,0.0002401600129172287,0,87,97,5,"{'tree__min_samples_split': 5, 'tree__max_leaf_nodes': 97, 'tree__max_depth': 87, 'tree__ccp_alpha': 0}",0.9735640138408305,0.9710726643598616,0.9689965397923875,0.9712110726643598,0.001867230112558078,7,True
25,0.23669870694478354,0.004921306343035182,0.029258171717325848,0.0012369493092483142,5.965381779334808e-06,74,88,4,"{'tree__ccp_alpha': 5.965381779334808e-06, 'tree__max_depth': 74, 'tree__max_leaf_nodes': 88, 'tree__min_samples_split': 4}",0.9716262975778547,0.9705190311418685,0.9681660899653979,0.9701038062283738,0.0014428139119826691,8,False
21,0.22466603914896646,0.0020090350240858706,0.028264204661051433,0.000284394114247262,8.711715015494257e-05,65,87,4,"{'tree__ccp_alpha': 8.711715015494257e-05, 'tree__max_depth': 65, 'tree__max_leaf_nodes': 87, 'tree__min_samples_split': 4}",0.9713494809688581,0.9706574394463667,0.9683044982698962,0.9701038062283737,0.0013032938308489429,9,False
