,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_tree__min_samples_split,param_tree__max_leaf_nodes,param_tree__max_depth,param_tree__ccp_alpha,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,param_tree__pruning
30,0.12954131762186685,0.0024063547096612537,0.027924219767252605,0.0006539561683750904,6,64,20,0.22197407222416937,"{'tree__ccp_alpha': 0.22197407222416937, 'tree__max_depth': 20, 'tree__max_leaf_nodes': 64, 'tree__min_samples_split': 6}",0.398477508650519,0.39833910034602077,0.398477508650519,0.3984313725490196,6.524630045549141e-05,373,True
28,0.16297252972920737,0.0007226690742120474,0.028711954752604168,0.00042788513878121533,7,100,31,9.722570849648188,"{'tree__ccp_alpha': 9.722570849648188, 'tree__max_depth': 31, 'tree__max_leaf_nodes': 100, 'tree__min_samples_split': 7}",0.398477508650519,0.39833910034602077,0.398477508650519,0.3984313725490196,6.524630045549141e-05,373,True
27,0.13196341196695963,0.0013695498721315196,0.02705073356628418,0.000806025269777684,3,49,25,0.3132772228490544,"{'tree__ccp_alpha': 0.3132772228490544, 'tree__max_depth': 25, 'tree__max_leaf_nodes': 49, 'tree__min_samples_split': 3}",0.398477508650519,0.39833910034602077,0.398477508650519,0.3984313725490196,6.524630045549141e-05,373,True
24,0.06429608662923177,0.000337099608459967,0.026595195134480793,0.0002191108971402006,5,3,59,1.365512760537402,"{'tree__ccp_alpha': 1.365512760537402, 'tree__max_depth': 59, 'tree__max_leaf_nodes': 3, 'tree__min_samples_split': 5}",0.398477508650519,0.39833910034602077,0.398477508650519,0.3984313725490196,6.524630045549141e-05,373,True
65,0.08393128712972005,0.0018589784946178585,0.02888663609822591,0.002146506052797328,3,7,53,1.816537007145674,"{'tree__ccp_alpha': 1.816537007145674, 'tree__max_depth': 53, 'tree__max_leaf_nodes': 7, 'tree__min_samples_split': 3}",0.398477508650519,0.39833910034602077,0.398477508650519,0.3984313725490196,6.524630045549141e-05,373,True
68,0.09010251363118489,0.009885302683999866,0.02694416046142578,0.0034499882710655834,7,8,98,0.22977897816347181,"{'tree__ccp_alpha': 0.22977897816347181, 'tree__max_depth': 98, 'tree__max_leaf_nodes': 8, 'tree__min_samples_split': 7}",0.398477508650519,0.39833910034602077,0.398477508650519,0.3984313725490196,6.524630045549141e-05,373,True
17,0.1289045810699463,0.0072714160537620184,0.027467966079711914,0.0006285097530631132,4,59,20,0.26779562542085283,"{'tree__ccp_alpha': 0.26779562542085283, 'tree__max_depth': 20, 'tree__max_leaf_nodes': 59, 'tree__min_samples_split': 4}",0.398477508650519,0.39833910034602077,0.398477508650519,0.3984313725490196,6.524630045549141e-05,373,True
74,0.08610200881958008,0.010020986181759697,0.03182816505432129,0.0028442748994454326,4,8,78,0.4263460526404834,"{'tree__ccp_alpha': 0.4263460526404834, 'tree__max_depth': 78, 'tree__max_leaf_nodes': 8, 'tree__min_samples_split': 4}",0.398477508650519,0.39833910034602077,0.398477508650519,0.3984313725490196,6.524630045549141e-05,373,True
15,0.18589218457539877,0.002057372943404633,0.027308305104573567,0.0004949012799335172,6,66,64,5.922716307845005,"{'tree__ccp_alpha': 5.922716307845005, 'tree__max_depth': 64, 'tree__max_leaf_nodes': 66, 'tree__min_samples_split': 6}",0.398477508650519,0.39833910034602077,0.398477508650519,0.3984313725490196,6.524630045549141e-05,373,True
11,0.17969624201456705,0.0014628807244059894,0.027962525685628254,0.0009227675087753938,9,61,94,0.3394802613974572,"{'tree__ccp_alpha': 0.3394802613974572, 'tree__max_depth': 94, 'tree__max_leaf_nodes': 61, 'tree__min_samples_split': 9}",0.398477508650519,0.39833910034602077,0.398477508650519,0.3984313725490196,6.524630045549141e-05,373,True
10,0.2299941380818685,0.001739175276942406,0.027559359868367512,0.00032253010261474636,9,96,82,0.17754582860191528,"{'tree__ccp_alpha': 0.17754582860191528, 'tree__max_depth': 82, 'tree__max_leaf_nodes': 96, 'tree__min_samples_split': 9}",0.398477508650519,0.39833910034602077,0.398477508650519,0.3984313725490196,6.524630045549141e-05,373,True
81,0.10594669977823894,0.0005723492894178108,0.027764240900675457,0.0005318149787829658,8,18,46,1.2016246864302176,"{'tree__ccp_alpha': 1.2016246864302176, 'tree__max_depth': 46, 'tree__max_leaf_nodes': 18, 'tree__min_samples_split': 8}",0.398477508650519,0.39833910034602077,0.398477508650519,0.3984313725490196,6.524630045549141e-05,373,True
83,0.19647852579752603,0.002683209581129016,0.02865425745646159,0.000463431765207384,8,98,50,7.489203547809054,"{'tree__ccp_alpha': 7.489203547809054, 'tree__max_depth': 50, 'tree__max_leaf_nodes': 98, 'tree__min_samples_split': 8}",0.398477508650519,0.39833910034602077,0.398477508650519,0.3984313725490196,6.524630045549141e-05,373,True
277,0.1318377653757731,0.00939255269465291,0.03564572334289551,0.00394517098369599,6,28,74,3.6453319010300604,"{'tree__ccp_alpha': 3.6453319010300604, 'tree__max_depth': 74, 'tree__max_leaf_nodes': 28, 'tree__min_samples_split': 6}",0.398477508650519,0.39833910034602077,0.398477508650519,0.3984313725490196,6.524630045549141e-05,373,True
148,0.11627403895060222,0.0012222564106563302,0.026593844095865887,0.0004598013133494843,2,23,61,0.5277539785817111,"{'tree__ccp_alpha': 0.5277539785817111, 'tree__max_depth': 61, 'tree__max_leaf_nodes': 23, 'tree__min_samples_split': 2}",0.398477508650519,0.39833910034602077,0.398477508650519,0.3984313725490196,6.524630045549141e-05,373,True
465,0.15418195724487305,0.0026063982386790715,0.034473419189453125,0.002032116848425767,5,47,97,0.9045118090036101,"{'tree__ccp_alpha': 0.9045118090036101, 'tree__max_depth': 97, 'tree__max_leaf_nodes': 47, 'tree__min_samples_split': 5}",0.398477508650519,0.39833910034602077,0.398477508650519,0.3984313725490196,6.524630045549141e-05,373,True
454,0.1273031234741211,0.0029523802357535457,0.026041825612386067,0.007365976616993028,6,31,99,0.9871743188044353,"{'tree__ccp_alpha': 0.9871743188044353, 'tree__max_depth': 99, 'tree__max_leaf_nodes': 31, 'tree__min_samples_split': 6}",0.398477508650519,0.39833910034602077,0.398477508650519,0.3984313725490196,6.524630045549141e-05,373,True
203,0.17056449254353842,0.0026032453650384276,0.02630933125813802,0.007562434247996813,10,53,69,0.15004343029113426,"{'tree__ccp_alpha': 0.15004343029113426, 'tree__max_depth': 69, 'tree__max_leaf_nodes': 53, 'tree__min_samples_split': 10}",0.398477508650519,0.39833910034602077,0.398477508650519,0.3984313725490196,6.524630045549141e-05,373,True
452,0.11206253369649251,0.005629556723648759,0.03199450174967448,0.000859845013593733,6,24,34,0.25905942623735906,"{'tree__ccp_alpha': 0.25905942623735906, 'tree__max_depth': 34, 'tree__max_leaf_nodes': 24, 'tree__min_samples_split': 6}",0.398477508650519,0.39833910034602077,0.398477508650519,0.3984313725490196,6.524630045549141e-05,373,True
376,0.10820404688517253,0.00013463457732648313,0.026971101760864258,0.0004926981324872475,8,19,93,0.6229464657013987,"{'tree__ccp_alpha': 0.6229464657013987, 'tree__max_depth': 93, 'tree__max_leaf_nodes': 19, 'tree__min_samples_split': 8}",0.398477508650519,0.39833910034602077,0.398477508650519,0.3984313725490196,6.524630045549141e-05,373,True
446,0.13430388768513998,0.005806126358663528,0.027441660563151043,0.008145090611807923,2,41,30,0.29068919999618537,"{'tree__ccp_alpha': 0.29068919999618537, 'tree__max_depth': 30, 'tree__max_leaf_nodes': 41, 'tree__min_samples_split': 2}",0.398477508650519,0.39833910034602077,0.398477508650519,0.3984313725490196,6.524630045549141e-05,373,True
215,0.19368918736775717,0.0012041355350612627,0.0269318421681722,0.0007089771185871137,5,71,81,0.20042602587462408,"{'tree__ccp_alpha': 0.20042602587462408, 'tree__max_depth': 81, 'tree__max_leaf_nodes': 71, 'tree__min_samples_split': 5}",0.398477508650519,0.39833910034602077,0.398477508650519,0.3984313725490196,6.524630045549141e-05,373,True
222,0.11897031466166179,0.0091495299128915,0.03210179011027018,0.005581645581475939,7,44,19,0.6614425616801842,"{'tree__ccp_alpha': 0.6614425616801842, 'tree__max_depth': 19, 'tree__max_leaf_nodes': 44, 'tree__min_samples_split': 7}",0.398477508650519,0.39833910034602077,0.398477508650519,0.3984313725490196,6.524630045549141e-05,373,True
226,0.12328990300496419,0.002281237483084524,0.031011025110880535,0.0022607170537778587,4,75,18,2.370835355143493,"{'tree__ccp_alpha': 2.370835355143493, 'tree__max_depth': 18, 'tree__max_leaf_nodes': 75, 'tree__min_samples_split': 4}",0.398477508650519,0.39833910034602077,0.398477508650519,0.3984313725490196,6.524630045549141e-05,373,True
232,0.05850553512573242,0.005812261758246645,0.033071041107177734,0.003762911789689318,2,2,86,1.2407008424752832,"{'tree__ccp_alpha': 1.2407008424752832, 'tree__max_depth': 86, 'tree__max_leaf_nodes': 2, 'tree__min_samples_split': 2}",0.398477508650519,0.39833910034602077,0.398477508650519,0.3984313725490196,6.524630045549141e-05,373,True
199,0.07753491401672363,0.0017838440593125019,0.020322163899739582,0.0066047281272805305,5,5,75,1.0766626816952778,"{'tree__ccp_alpha': 1.0766626816952778, 'tree__max_depth': 75, 'tree__max_leaf_nodes': 5, 'tree__min_samples_split': 5}",0.398477508650519,0.39833910034602077,0.398477508650519,0.3984313725490196,6.524630045549141e-05,373,True
234,0.1671617031097412,0.007717140658539042,0.022327899932861328,0.009474442970354224,8,91,36,0.6346928260519744,"{'tree__ccp_alpha': 0.6346928260519744, 'tree__max_depth': 36, 'tree__max_leaf_nodes': 91, 'tree__min_samples_split': 8}",0.398477508650519,0.39833910034602077,0.398477508650519,0.3984313725490196,6.524630045549141e-05,373,True
240,0.16491230328877768,0.005736338502085095,0.030207236607869465,0.0008389897591896783,9,50,66,5.197236650456451,"{'tree__ccp_alpha': 5.197236650456451, 'tree__max_depth': 66, 'tree__max_leaf_nodes': 50, 'tree__min_samples_split': 9}",0.398477508650519,0.39833910034602077,0.398477508650519,0.3984313725490196,6.524630045549141e-05,373,True
433,0.10501488049825032,0.008001292164619256,0.025452852249145508,0.008441313324907381,9,18,46,0.3404744963771457,"{'tree__ccp_alpha': 0.3404744963771457, 'tree__max_depth': 46, 'tree__max_leaf_nodes': 18, 'tree__min_samples_split': 9}",0.398477508650519,0.39833910034602077,0.398477508650519,0.3984313725490196,6.524630045549141e-05,373,True
254,0.09572402636210124,0.0004682246840136143,0.021965185801188152,0.010124108092889925,9,56,11,9.916503120906706,"{'tree__ccp_alpha': 9.916503120906706, 'tree__max_depth': 11, 'tree__max_leaf_nodes': 56, 'tree__min_samples_split': 9}",0.398477508650519,0.39833910034602077,0.398477508650519,0.3984313725490196,6.524630045549141e-05,373,True
257,0.09434851010640462,0.0013284676714148032,0.025354385375976562,0.008337152398205145,10,33,10,5.007347622564778,"{'tree__ccp_alpha': 5.007347622564778, 'tree__max_depth': 10, 'tree__max_leaf_nodes': 33, 'tree__min_samples_split': 10}",0.398477508650519,0.39833910034602077,0.398477508650519,0.3984313725490196,6.524630045549141e-05,373,True
426,0.11428697903951009,0.0017114283064800673,0.031234900156656902,0.0032965157449934765,2,78,12,1.2491571583410437,"{'tree__ccp_alpha': 1.2491571583410437, 'tree__max_depth': 12, 'tree__max_leaf_nodes': 78, 'tree__min_samples_split': 2}",0.398477508650519,0.39833910034602077,0.398477508650519,0.3984313725490196,6.524630045549141e-05,373,True
263,0.09470987319946289,0.0004123675687185912,0.025656779607137043,0.008954408482458747,3,76,10,5.308112437611703,"{'tree__ccp_alpha': 5.308112437611703, 'tree__max_depth': 10, 'tree__max_leaf_nodes': 76, 'tree__min_samples_split': 3}",0.398477508650519,0.39833910034602077,0.398477508650519,0.3984313725490196,6.524630045549141e-05,373,True
268,0.21195419629414877,0.02132743672878913,0.03792881965637207,0.0042591218334966895,7,98,53,0.263476615873753,"{'tree__ccp_alpha': 0.263476615873753, 'tree__max_depth': 53, 'tree__max_leaf_nodes': 98, 'tree__min_samples_split': 7}",0.398477508650519,0.39833910034602077,0.398477508650519,0.3984313725490196,6.524630045549141e-05,373,True
421,0.12112911542256673,0.006198383608692191,0.019689321517944336,0.005272664500079352,6,23,35,7.714434820524514,"{'tree__ccp_alpha': 7.714434820524514, 'tree__max_depth': 35, 'tree__max_leaf_nodes': 23, 'tree__min_samples_split': 6}",0.398477508650519,0.39833910034602077,0.398477508650519,0.3984313725490196,6.524630045549141e-05,373,True
275,0.2085420290629069,0.007210891996258172,0.031255245208740234,1.1841189404925775e-06,2,86,59,0.21329263132397452,"{'tree__ccp_alpha': 0.21329263132397452, 'tree__max_depth': 59, 'tree__max_leaf_nodes': 86, 'tree__min_samples_split': 2}",0.398477508650519,0.39833910034602077,0.398477508650519,0.3984313725490196,6.524630045549141e-05,373,True
239,0.09059023857116699,0.008769652386155811,0.027727921803792317,0.004984511301915586,10,63,9,0.45958142996415935,"{'tree__ccp_alpha': 0.45958142996415935, 'tree__max_depth': 9, 'tree__max_leaf_nodes': 63, 'tree__min_samples_split': 10}",0.398477508650519,0.39833910034602077,0.398477508650519,0.3984313725490196,6.524630045549141e-05,373,True
196,0.09960015614827473,0.0009295933027357751,0.02813561757405599,0.0006855638617760391,2,34,12,0.44673653667068824,"{'tree__ccp_alpha': 0.44673653667068824, 'tree__max_depth': 12, 'tree__max_leaf_nodes': 34, 'tree__min_samples_split': 2}",0.398477508650519,0.39833910034602077,0.398477508650519,0.3984313725490196,6.524630045549141e-05,373,True
198,0.1544071833292643,0.0025258538622166065,0.022074460983276367,0.0068506984925442325,4,40,83,1.0315905128986218,"{'tree__ccp_alpha': 1.0315905128986218, 'tree__max_depth': 83, 'tree__max_leaf_nodes': 40, 'tree__min_samples_split': 4}",0.398477508650519,0.39833910034602077,0.398477508650519,0.3984313725490196,6.524630045549141e-05,373,True
175,0.1354689598083496,0.0012015805505636143,0.026998519897460938,0.0007563157442542814,10,53,26,0.6722167424160218,"{'tree__ccp_alpha': 0.6722167424160218, 'tree__max_depth': 26, 'tree__max_leaf_nodes': 53, 'tree__min_samples_split': 10}",0.398477508650519,0.39833910034602077,0.398477508650519,0.3984313725490196,6.524630045549141e-05,373,True
153,0.09265406926472981,0.000847286929827621,0.026594161987304688,0.00020302206486940265,8,13,70,0.692840859126698,"{'tree__ccp_alpha': 0.692840859126698, 'tree__max_depth': 70, 'tree__max_leaf_nodes': 13, 'tree__min_samples_split': 8}",0.398477508650519,0.39833910034602077,0.398477508650519,0.3984313725490196,6.524630045549141e-05,373,True
155,0.1302154858907064,0.0028245056014781725,0.027226845423380535,0.0005243953039157338,2,29,51,2.6639978872335996,"{'tree__ccp_alpha': 2.6639978872335996, 'tree__max_depth': 51, 'tree__max_leaf_nodes': 29, 'tree__min_samples_split': 2}",0.398477508650519,0.39833910034602077,0.398477508650519,0.3984313725490196,6.524630045549141e-05,373,True
156,0.09084765116373698,0.0010416052016863717,0.028840939203898113,0.0027926414337762022,4,12,20,3.1850893762345693,"{'tree__ccp_alpha': 3.1850893762345693, 'tree__max_depth': 20, 'tree__max_leaf_nodes': 12, 'tree__min_samples_split': 4}",0.398477508650519,0.39833910034602077,0.398477508650519,0.3984313725490196,6.524630045549141e-05,373,True
161,0.16389203071594238,0.0006282984158398979,0.02756341298421224,0.0003842649437683904,2,70,38,7.1151805308598925,"{'tree__ccp_alpha': 7.1151805308598925, 'tree__max_depth': 38, 'tree__max_leaf_nodes': 70, 'tree__min_samples_split': 2}",0.398477508650519,0.39833910034602077,0.398477508650519,0.3984313725490196,6.524630045549141e-05,373,True
162,0.18175665537516275,0.0006350083700023137,0.02748274803161621,0.00014063476474201575,3,87,45,1.0422714206465973,"{'tree__ccp_alpha': 1.0422714206465973, 'tree__max_depth': 45, 'tree__max_leaf_nodes': 87, 'tree__min_samples_split': 3}",0.398477508650519,0.39833910034602077,0.398477508650519,0.3984313725490196,6.524630045549141e-05,373,True
165,0.22472476959228516,0.001964291601968878,0.02812925974527995,0.00010666406572441153,3,91,92,0.1532326642732754,"{'tree__ccp_alpha': 0.1532326642732754, 'tree__max_depth': 92, 'tree__max_leaf_nodes': 91, 'tree__min_samples_split': 3}",0.398477508650519,0.39833910034602077,0.398477508650519,0.3984313725490196,6.524630045549141e-05,373,True
463,0.2110897699991862,0.004062495851391126,0.025262196858723957,0.007591411809878877,3,82,89,5.461566076114767,"{'tree__ccp_alpha': 5.461566076114767, 'tree__max_depth': 89, 'tree__max_leaf_nodes': 82, 'tree__min_samples_split': 3}",0.398477508650519,0.39833910034602077,0.398477508650519,0.3984313725490196,6.524630045549141e-05,373,True
169,0.19067978858947754,0.0009608779283121507,0.02733914057413737,0.0003283299024645598,5,92,49,4.792295166105053,"{'tree__ccp_alpha': 4.792295166105053, 'tree__max_depth': 49, 'tree__max_leaf_nodes': 92, 'tree__min_samples_split': 5}",0.398477508650519,0.39833910034602077,0.398477508650519,0.3984313725490196,6.524630045549141e-05,373,True
459,0.11073168118794759,0.002133938206066687,0.02495861053466797,0.0064976878293983706,3,44,16,1.4203098261212894,"{'tree__ccp_alpha': 1.4203098261212894, 'tree__max_depth': 16, 'tree__max_leaf_nodes': 44, 'tree__min_samples_split': 3}",0.398477508650519,0.39833910034602077,0.398477508650519,0.3984313725490196,6.524630045549141e-05,373,True
173,0.10246690114339192,0.0008479476082201877,0.027798811594645183,0.0006150674838655836,4,16,52,1.1795516464938804,"{'tree__ccp_alpha': 1.1795516464938804, 'tree__max_depth': 52, 'tree__max_leaf_nodes': 16, 'tree__min_samples_split': 4}",0.398477508650519,0.39833910034602077,0.398477508650519,0.3984313725490196,6.524630045549141e-05,373,True
195,0.15517449378967285,0.007353837050929863,0.032091220219930015,0.005885341672173433,8,47,67,0.1768488426562883,"{'tree__ccp_alpha': 0.1768488426562883, 'tree__max_depth': 67, 'tree__max_leaf_nodes': 47, 'tree__min_samples_split': 8}",0.398477508650519,0.39833910034602077,0.398477508650519,0.3984313725490196,6.524630045549141e-05,373,True
377,0.14728029568990073,0.0008760093072233971,0.02736814816792806,0.0003241778120455555,4,75,29,4.593937636730218,"{'tree__ccp_alpha': 4.593937636730218, 'tree__max_depth': 29, 'tree__max_leaf_nodes': 75, 'tree__min_samples_split': 4}",0.398477508650519,0.39833910034602077,0.398477508650519,0.3984313725490196,6.524630045549141e-05,373,True
177,0.164154052734375,0.0008343178982684191,0.027057329813639324,0.0003086255422702346,8,89,36,0.6925020028834842,"{'tree__ccp_alpha': 0.6925020028834842, 'tree__max_depth': 36, 'tree__max_leaf_nodes': 89, 'tree__min_samples_split': 8}",0.398477508650519,0.39833910034602077,0.398477508650519,0.3984313725490196,6.524630045549141e-05,373,True
179,0.1913758118947347,0.00037644475803478157,0.027342796325683594,0.00027853521973546653,9,91,51,3.411681060517124,"{'tree__ccp_alpha': 3.411681060517124, 'tree__max_depth': 51, 'tree__max_leaf_nodes': 91, 'tree__min_samples_split': 9}",0.398477508650519,0.39833910034602077,0.398477508650519,0.3984313725490196,6.524630045549141e-05,373,True
180,0.13278468449910483,0.000873032112936426,0.026596228281656902,0.0003552193779137296,5,90,21,1.8119932628508764,"{'tree__ccp_alpha': 1.8119932628508764, 'tree__max_depth': 21, 'tree__max_leaf_nodes': 90, 'tree__min_samples_split': 5}",0.398477508650519,0.39833910034602077,0.398477508650519,0.3984313725490196,6.524630045549141e-05,373,True
183,0.2226738135019938,0.004028708591017867,0.027827978134155273,0.0013173519653719085,6,89,92,0.3041793338914779,"{'tree__ccp_alpha': 0.3041793338914779, 'tree__max_depth': 92, 'tree__max_leaf_nodes': 89, 'tree__min_samples_split': 6}",0.398477508650519,0.39833910034602077,0.398477508650519,0.3984313725490196,6.524630045549141e-05,373,True
184,0.16747872034708658,0.0027159008447023604,0.030425548553466797,0.0013692014425216504,6,96,36,1.0946940955837736,"{'tree__ccp_alpha': 1.0946940955837736, 'tree__max_depth': 36, 'tree__max_leaf_nodes': 96, 'tree__min_samples_split': 6}",0.398477508650519,0.39833910034602077,0.398477508650519,0.3984313725490196,6.524630045549141e-05,373,True
185,0.15893046061197916,0.004425751329284074,0.029332717259724934,0.006417348010790977,6,38,86,0.2941011868811148,"{'tree__ccp_alpha': 0.2941011868811148, 'tree__max_depth': 86, 'tree__max_leaf_nodes': 38, 'tree__min_samples_split': 6}",0.398477508650519,0.39833910034602077,0.398477508650519,0.3984313725490196,6.524630045549141e-05,373,True
189,0.17842324574788412,0.0016285758475440564,0.02940988540649414,0.001699309329161236,10,56,80,0.22961990293118717,"{'tree__ccp_alpha': 0.22961990293118717, 'tree__max_depth': 80, 'tree__max_leaf_nodes': 56, 'tree__min_samples_split': 10}",0.398477508650519,0.39833910034602077,0.398477508650519,0.3984313725490196,6.524630045549141e-05,373,True
192,0.11457173029581706,0.006060151665605729,0.028951009114583332,0.0018506923894794844,10,21,23,0.9342098140259434,"{'tree__ccp_alpha': 0.9342098140259434, 'tree__max_depth': 23, 'tree__max_leaf_nodes': 21, 'tree__min_samples_split': 10}",0.398477508650519,0.39833910034602077,0.398477508650519,0.3984313725490196,6.524630045549141e-05,373,True
223,0.10994164148966472,0.0018960627439044793,0.027800877888997395,0.0003954963170017943,5,50,14,0,"{'tree__min_samples_split': 5, 'tree__max_leaf_nodes': 50, 'tree__max_depth': 14, 'tree__ccp_alpha': 0}",0.9265051903114186,0.9241522491349481,0.9247058823529412,0.925121107266436,0.0010044540280081651,374,False
131,0.1088406244913737,0.005997515361620457,0.024048010508219402,0.0030150350375577517,9,16,28,0,"{'tree__min_samples_split': 9, 'tree__max_leaf_nodes': 16, 'tree__max_depth': 28, 'tree__ccp_alpha': 0}",0.9249826989619377,0.9240138408304498,0.9238754325259516,0.9242906574394464,0.000492598765953005,375,False
58,0.10053189595540364,0.0008569727863865088,0.027267058690388996,0.00058577969373407,9,16,67,0,"{'tree__min_samples_split': 9, 'tree__max_leaf_nodes': 16, 'tree__max_depth': 67, 'tree__ccp_alpha': 0}",0.9249826989619377,0.9240138408304498,0.9238754325259516,0.9242906574394464,0.000492598765953005,375,False
85,0.10271604855855306,0.005167490481451477,0.029010772705078125,0.0035162243366962153,6,16,70,0,"{'tree__min_samples_split': 6, 'tree__max_leaf_nodes': 16, 'tree__max_depth': 70, 'tree__ccp_alpha': 0}",0.9249826989619377,0.9240138408304498,0.9238754325259516,0.9242906574394464,0.000492598765953005,375,False
43,0.10165858268737793,0.0016980344275471211,0.02788694699605306,0.0007235502886968929,2,16,30,0,"{'tree__min_samples_split': 2, 'tree__max_leaf_nodes': 16, 'tree__max_depth': 30, 'tree__ccp_alpha': 0}",0.9249826989619377,0.9240138408304498,0.9238754325259516,0.9242906574394464,0.000492598765953005,375,False
0,0.0961761474609375,0.0035247331237408955,0.032369534174601235,0.0009065246750693142,6,16,73,0,"{'tree__min_samples_split': 6, 'tree__max_leaf_nodes': 16, 'tree__max_depth': 73, 'tree__ccp_alpha': 0}",0.9249826989619377,0.9240138408304498,0.9238754325259516,0.9242906574394464,0.000492598765953005,375,False
360,0.10176976521809895,0.0006880305076828212,0.031045834223429363,0.0007592492547944615,2,16,39,0,"{'tree__min_samples_split': 2, 'tree__max_leaf_nodes': 16, 'tree__max_depth': 39, 'tree__ccp_alpha': 0}",0.9249826989619377,0.9240138408304498,0.9238754325259516,0.9242906574394464,0.000492598765953005,375,False
153,0.10893710454305013,0.007492306457740952,0.03171682357788086,0.0032107499071271964,4,16,29,0,"{'tree__min_samples_split': 4, 'tree__max_leaf_nodes': 16, 'tree__max_depth': 29, 'tree__ccp_alpha': 0}",0.9249826989619377,0.9240138408304498,0.9238754325259516,0.9242906574394464,0.000492598765953005,375,False
410,0.09999990463256836,0.00030048365609300717,0.03273280461629232,0.0023535889184859294,2,16,23,0,"{'tree__min_samples_split': 2, 'tree__max_leaf_nodes': 16, 'tree__max_depth': 23, 'tree__ccp_alpha': 0}",0.9249826989619377,0.9240138408304498,0.9238754325259516,0.9242906574394464,0.000492598765953005,375,False
429,0.10310562451680501,0.004490915332707795,0.02619163195292155,0.004760368693923385,7,16,36,0,"{'tree__min_samples_split': 7, 'tree__max_leaf_nodes': 16, 'tree__max_depth': 36, 'tree__ccp_alpha': 0}",0.9249826989619377,0.9240138408304498,0.9238754325259516,0.9242906574394464,0.000492598765953005,375,False
226,0.10039424896240234,0.0003699654619541254,0.027390559514363606,0.00020867908379440387,8,16,86,0,"{'tree__min_samples_split': 8, 'tree__max_leaf_nodes': 16, 'tree__max_depth': 86, 'tree__ccp_alpha': 0}",0.9249826989619377,0.9240138408304498,0.9238754325259516,0.9242906574394464,0.000492598765953005,375,False
70,0.09763677914937337,0.0009364354673936468,0.02741519610087077,0.0002673476686358057,8,15,62,0,"{'tree__min_samples_split': 8, 'tree__max_leaf_nodes': 15, 'tree__max_depth': 62, 'tree__ccp_alpha': 0}",0.9219377162629758,0.9216608996539792,0.9217993079584775,0.9217993079584775,0.00011300990739486084,385,False
54,0.09809557596842448,0.00012162032693151968,0.02699756622314453,0.0007565457939297435,8,15,56,0,"{'tree__min_samples_split': 8, 'tree__max_leaf_nodes': 15, 'tree__max_depth': 56, 'tree__ccp_alpha': 0}",0.9219377162629758,0.9216608996539792,0.9217993079584775,0.9217993079584775,0.00011300990739486084,385,False
95,0.10235373179117839,0.001573895919225899,0.029258330663045246,0.0008221979226705184,2,15,87,0,"{'tree__min_samples_split': 2, 'tree__max_leaf_nodes': 15, 'tree__max_depth': 87, 'tree__ccp_alpha': 0}",0.9219377162629758,0.9216608996539792,0.9217993079584775,0.9217993079584775,0.00011300990739486084,385,False
417,0.1041559378306071,0.004889881559138821,0.025969982147216797,0.005514891073348511,10,15,91,0,"{'tree__min_samples_split': 10, 'tree__max_leaf_nodes': 15, 'tree__max_depth': 91, 'tree__ccp_alpha': 0}",0.9219377162629758,0.9216608996539792,0.9217993079584775,0.9217993079584775,0.00011300990739486084,385,False
10,0.0988767941792806,0.0003627626932351915,0.026972532272338867,0.00032299555534543535,3,15,91,0,"{'tree__min_samples_split': 3, 'tree__max_leaf_nodes': 15, 'tree__max_depth': 91, 'tree__ccp_alpha': 0}",0.9219377162629758,0.9216608996539792,0.9217993079584775,0.9217993079584775,0.00011300990739486084,385,False
487,0.11305816968282063,0.0038945860981160155,0.030109167098999023,0.0052147234278743185,9,15,45,0,"{'tree__min_samples_split': 9, 'tree__max_leaf_nodes': 15, 'tree__max_depth': 45, 'tree__ccp_alpha': 0}",0.9219377162629758,0.9216608996539792,0.9217993079584775,0.9217993079584775,0.00011300990739486084,385,False
253,0.10165262222290039,0.0016015485959939917,0.02745795249938965,0.0025630688990639677,6,15,87,0,"{'tree__min_samples_split': 6, 'tree__max_leaf_nodes': 15, 'tree__max_depth': 87, 'tree__ccp_alpha': 0}",0.9219377162629758,0.9216608996539792,0.9217993079584775,0.9217993079584775,0.00011300990739486084,385,False
439,0.10008724530537923,0.0003854230010166418,0.026993513107299805,0.0055644083619365795,2,15,43,0,"{'tree__min_samples_split': 2, 'tree__max_leaf_nodes': 15, 'tree__max_depth': 43, 'tree__ccp_alpha': 0}",0.9219377162629758,0.9216608996539792,0.9217993079584775,0.9217993079584775,0.00011300990739486084,385,False
136,0.10814984639485677,0.004257408713814486,0.02938111623128255,0.005099497538165362,2,76,13,0,"{'tree__min_samples_split': 2, 'tree__max_leaf_nodes': 76, 'tree__max_depth': 13, 'tree__ccp_alpha': 0}",0.9206920415224914,0.9198615916955017,0.9209688581314879,0.9205074971164936,0.0004704977636533091,393,False
280,0.11064743995666504,0.0010757095947546607,0.030131419499715168,0.003567017412073638,5,99,13,0,"{'tree__min_samples_split': 5, 'tree__max_leaf_nodes': 99, 'tree__max_depth': 13, 'tree__ccp_alpha': 0}",0.9205536332179931,0.9195847750865052,0.9208304498269896,0.9203229527104959,0.0005340639862879071,394,False
