,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_tree__min_samples_split,param_tree__max_leaf_nodes,param_tree__max_depth,param_tree__ccp_alpha,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,param_tree__pruning
452,0.05594102541605631,0.0005820681330646515,0.006504138310750325,0.004626304303614643,2,53,25,0.3188277157432839,"{'tree__ccp_alpha': 0.3188277157432839, 'tree__max_depth': 25, 'tree__max_leaf_nodes': 53, 'tree__min_samples_split': 2}",0.5685111989459816,0.5678524374176548,0.5678524374176548,0.5680720245937637,0.0003105431625764529,353,True
451,0.06020832061767578,0.0041871562348926835,0.010323683420817057,0.0013394820371354565,3,70,27,4.009666655076419,"{'tree__ccp_alpha': 4.009666655076419, 'tree__max_depth': 27, 'tree__max_leaf_nodes': 70, 'tree__min_samples_split': 3}",0.5685111989459816,0.5678524374176548,0.5678524374176548,0.5680720245937637,0.0003105431625764529,353,True
449,0.05148816108703613,0.002866979544141964,0.009133338928222656,0.0013043836811331734,4,39,93,1.2844871213878901,"{'tree__ccp_alpha': 1.2844871213878901, 'tree__max_depth': 93, 'tree__max_leaf_nodes': 39, 'tree__min_samples_split': 4}",0.5685111989459816,0.5678524374176548,0.5678524374176548,0.5680720245937637,0.0003105431625764529,353,True
447,0.06576736768086751,0.0045790659695386475,0.005080699920654297,0.0035931306680656925,10,92,23,2.702382348452698,"{'tree__ccp_alpha': 2.702382348452698, 'tree__max_depth': 23, 'tree__max_leaf_nodes': 92, 'tree__min_samples_split': 10}",0.5685111989459816,0.5678524374176548,0.5678524374176548,0.5680720245937637,0.0003105431625764529,353,True
457,0.048100550969441734,0.003345635940933973,0.01055439313252767,0.0014662654268227774,8,38,76,1.434132915665774,"{'tree__ccp_alpha': 1.434132915665774, 'tree__max_depth': 76, 'tree__max_leaf_nodes': 38, 'tree__min_samples_split': 8}",0.5685111989459816,0.5678524374176548,0.5678524374176548,0.5680720245937637,0.0003105431625764529,353,True
445,0.05653810501098633,0.0016353758035509295,0.010316133499145508,0.0009359475532467449,5,53,52,0.3914431650762812,"{'tree__ccp_alpha': 0.3914431650762812, 'tree__max_depth': 52, 'tree__max_leaf_nodes': 53, 'tree__min_samples_split': 5}",0.5685111989459816,0.5678524374176548,0.5678524374176548,0.5680720245937637,0.0003105431625764529,353,True
327,0.05868816375732422,0.0063980357774986495,0.009357690811157227,0.0006261542800726268,3,39,72,0.3173993577325698,"{'tree__ccp_alpha': 0.3173993577325698, 'tree__max_depth': 72, 'tree__max_leaf_nodes': 39, 'tree__min_samples_split': 3}",0.5685111989459816,0.5678524374176548,0.5678524374176548,0.5680720245937637,0.0003105431625764529,353,True
299,0.03995744387308756,0.004704618213108702,0.007203896840413411,0.005096604756021211,5,15,35,0.7848466469366548,"{'tree__ccp_alpha': 0.7848466469366548, 'tree__max_depth': 35, 'tree__max_leaf_nodes': 15, 'tree__min_samples_split': 5}",0.5685111989459816,0.5678524374176548,0.5678524374176548,0.5680720245937637,0.0003105431625764529,353,True
300,0.06181629498799642,0.004372249985817752,0.005710601806640625,0.005596630037196341,3,53,44,0.4670743870618346,"{'tree__ccp_alpha': 0.4670743870618346, 'tree__max_depth': 44, 'tree__max_leaf_nodes': 53, 'tree__min_samples_split': 3}",0.5685111989459816,0.5678524374176548,0.5678524374176548,0.5680720245937637,0.0003105431625764529,353,True
301,0.04932832717895508,0.0026584829710064946,0.00904544194539388,0.0008869459618670414,5,32,17,0.41996787692131676,"{'tree__ccp_alpha': 0.41996787692131676, 'tree__max_depth': 17, 'tree__max_leaf_nodes': 32, 'tree__min_samples_split': 5}",0.5685111989459816,0.5678524374176548,0.5678524374176548,0.5680720245937637,0.0003105431625764529,353,True
