,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_tree__ccp_alpha,param_tree__max_depth,param_tree__max_leaf_nodes,param_tree__min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,param_tree__pruning
40,0.12993335723876953,0.005633695185489117,0.036106109619140625,0.0043117152319005,4.4832033332681566e-05,41,23,5,"{'tree__ccp_alpha': 4.4832033332681566e-05, 'tree__max_depth': 41, 'tree__max_leaf_nodes': 23, 'tree__min_samples_split': 5}",0.9392387543252595,0.9373010380622837,0.9406228373702422,0.9390542099192619,0.0013623827506559192,19,False
14,0.18785643577575684,0.009775561237313006,0.03185272216796875,0.002503288728483354,0,46,51,4,"{'tree__min_samples_split': 4, 'tree__max_leaf_nodes': 51, 'tree__max_depth': 46, 'tree__ccp_alpha': 0}",0.961522491349481,0.9635986159169551,0.9631833910034602,0.9627681660899654,0.0008969883319595689,20,True
25,0.14587664604187012,0.0032202784755514667,0.02920246124267578,0.0008139502044699906,0.0035756065252792366,78,33,6,"{'tree__ccp_alpha': 0.0035756065252792366, 'tree__max_depth': 78, 'tree__max_leaf_nodes': 33, 'tree__min_samples_split': 6}",0.9343944636678201,0.933287197231834,0.9363321799307959,0.9346712802768167,0.0012584250700794263,21,False
40,0.15314491589864096,0.002349679568233209,0.03029624621073405,0.0007182235692520374,0,29,67,5,"{'tree__min_samples_split': 5, 'tree__max_leaf_nodes': 67, 'tree__max_depth': 29, 'tree__ccp_alpha': 0}",0.9594463667820069,0.9590311418685121,0.9583391003460208,0.9589388696655132,0.0004567241031885334,21,True
37,0.12147609392801921,0.007594018579800794,0.028804937998453777,0.0012431513925898181,0.0002570646250659221,85,20,10,"{'tree__ccp_alpha': 0.0002570646250659221, 'tree__max_depth': 85, 'tree__max_leaf_nodes': 20, 'tree__min_samples_split': 10}",0.9343944636678201,0.933287197231834,0.9363321799307959,0.9346712802768167,0.0012584250700794263,21,False
35,0.1723625659942627,0.012838579989570765,0.036002000172932945,0.004621719208403677,0,29,84,4,"{'tree__min_samples_split': 4, 'tree__max_leaf_nodes': 84, 'tree__max_depth': 29, 'tree__ccp_alpha': 0}",0.9588927335640138,0.9583391003460208,0.9593079584775086,0.9588465974625144,0.0003968777516513117,22,True
0,0.10076427459716797,0.005305570434099768,0.030231634775797527,0.0025541413820146237,0.009613948676138198,93,14,4,"{'tree__ccp_alpha': 0.009613948676138198, 'tree__max_depth': 93, 'tree__max_leaf_nodes': 14, 'tree__min_samples_split': 4}",0.9134948096885813,0.914325259515571,0.916401384083045,0.9147404844290657,0.0012223890472425846,23,False
16,0.16243648529052734,0.005017274985600032,0.029609044392903645,0.0006502017607155565,0,29,90,9,"{'tree__min_samples_split': 9, 'tree__max_leaf_nodes': 90, 'tree__max_depth': 29, 'tree__ccp_alpha': 0}",0.9591695501730104,0.957923875432526,0.9593079584775086,0.9588004613610149,0.000622410037519331,23,True
2,0.20523786544799805,0.004315253966443904,0.03767728805541992,0.0029334518739268056,0,96,41,9,"{'tree__min_samples_split': 9, 'tree__max_leaf_nodes': 41, 'tree__max_depth': 96, 'tree__ccp_alpha': 0}",0.9552941176470588,0.9594463667820069,0.9573702422145328,0.9573702422145329,0.0016951486109225951,24,True
49,0.09252731005350749,0.0003248873638697784,0.028041521708170574,0.00010297720137392008,0.0005919718243467464,21,12,7,"{'tree__ccp_alpha': 0.0005919718243467464, 'tree__max_depth': 21, 'tree__max_leaf_nodes': 12, 'tree__min_samples_split': 7}",0.8956401384083045,0.8950865051903114,0.8960553633217994,0.8955940023068051,0.0003968777516513547,24,False
