,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_tree__ccp_alpha,param_tree__max_depth,param_tree__max_leaf_nodes,param_tree__min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,tree__max_depth,tree__min_samples_split,tree__max_leaf_nodes,tree__ccp_alpha
6,0.17346501350402832,0.008550227296485411,0.02866204579671224,0.0018578340036583027,2.2783325443439735e-06,97,51,9,"{'tree__ccp_alpha': 2.2783325443439735e-06, 'tree__max_depth': 97, 'tree__max_leaf_nodes': 51, 'tree__min_samples_split': 9}",0.9609688581314879,0.9623529411764706,0.9622145328719723,0.961845444059977,0.0006224100375193612,50,97,9,51,2.2783325443439735e-06
92,0.16237815221150717,0.002778347508211835,0.029279549916585285,0.00036851894964568026,0,43,49,5,"{'tree__ccp_alpha': 0, 'tree__max_depth': 43, 'tree__max_leaf_nodes': 49, 'tree__min_samples_split': 5}",0.9602768166089966,0.9612456747404844,0.961522491349481,0.9610149942329874,0.0005340639862878912,52,43,5,49,0.0
141,0.163055419921875,0.0011882045272963776,0.029836495717366535,0.0013141217455515655,0,87,49,3,"{'tree__ccp_alpha': 0, 'tree__max_depth': 87, 'tree__max_leaf_nodes': 49, 'tree__min_samples_split': 3}",0.9601384083044983,0.9612456747404844,0.961522491349481,0.9609688581314879,0.0005979922213063792,53,87,3,49,0.0
70,0.15147757530212402,0.0006836394065645417,0.029703299204508465,0.001216904626346201,0,35,46,4,"{'tree__ccp_alpha': 0, 'tree__max_depth': 35, 'tree__max_leaf_nodes': 46, 'tree__min_samples_split': 4}",0.9598615916955018,0.9602768166089966,0.9606920415224913,0.9602768166089964,0.00033902972218449186,54,35,4,46,0.0
16,0.17171883583068848,0.022072920881631455,0.03873316446940104,0.008031707878560505,0,32,74,8,"{'tree__ccp_alpha': 0, 'tree__max_depth': 32, 'tree__max_leaf_nodes': 74, 'tree__min_samples_split': 8}",0.9588927335640138,0.9594463667820069,0.9624913494809688,0.9602768166089964,0.0015821387035277604,54,32,8,74,0.0
154,0.16353281339009604,0.00251835653099961,0.030611673990885418,0.0010897122678198716,0,96,47,10,"{'tree__ccp_alpha': 0, 'tree__max_depth': 96, 'tree__max_leaf_nodes': 47, 'tree__min_samples_split': 10}",0.9590311418685121,0.9604152249134948,0.9602768166089966,0.9599077277970012,0.0006224100375193612,56,96,10,47,0.0
134,0.16238323847452799,0.0077133932395836964,0.025160789489746094,0.0035248697491517935,9.679686525548317e-06,30,92,3,"{'tree__ccp_alpha': 9.679686525548317e-06, 'tree__max_depth': 30, 'tree__max_leaf_nodes': 92, 'tree__min_samples_split': 3}",0.9587543252595155,0.9576470588235294,0.9617993079584775,0.9594002306805075,0.0017555983935815687,57,30,3,92,9.679686525548317e-06
189,0.16604924201965332,0.003122622739162855,0.02777266502380371,0.002818802651294682,0,47,46,3,"{'tree__ccp_alpha': 0, 'tree__max_depth': 47, 'tree__max_leaf_nodes': 46, 'tree__min_samples_split': 3}",0.9584775086505191,0.9594463667820069,0.9598615916955018,0.9592618223760093,0.0005799218034591269,58,47,3,46,0.0
175,0.16146405537923178,0.0026672022545249606,0.028277476628621418,0.0004565284098266114,0,64,46,8,"{'tree__ccp_alpha': 0, 'tree__max_depth': 64, 'tree__max_leaf_nodes': 46, 'tree__min_samples_split': 8}",0.9583391003460208,0.9594463667820069,0.9598615916955018,0.9592156862745099,0.0006426015352795562,59,64,8,46,0.0
15,0.15655732154846191,0.0023173091884486517,0.026226043701171875,0.0020341119783581422,0.00040329849620133194,32,60,7,"{'tree__ccp_alpha': 0.00040329849620133194, 'tree__max_depth': 32, 'tree__max_leaf_nodes': 60, 'tree__min_samples_split': 7}",0.9570934256055363,0.9594463667820069,0.9608304498269896,0.9591234140715109,0.0015426300804890821,60,32,7,60,0.00040329849620133194
146,0.14632081985473633,0.002484459821305413,0.03156526883443197,0.001448588820250705,3.102652135908692e-06,29,67,3,"{'tree__ccp_alpha': 3.102652135908692e-06, 'tree__max_depth': 29, 'tree__max_leaf_nodes': 67, 'tree__min_samples_split': 3}",0.957923875432526,0.9583391003460208,0.9608304498269896,0.9590311418685121,0.001283545812525343,61,29,3,67,3.102652135908692e-06
41,0.15755017598470053,0.0017403132381865847,0.02327124277750651,0.0021989634283659794,0,72,45,10,"{'tree__ccp_alpha': 0, 'tree__max_depth': 72, 'tree__max_leaf_nodes': 45, 'tree__min_samples_split': 10}",0.9580622837370242,0.9593079584775086,0.9595847750865052,0.9589850057670127,0.0006621776283463719,62,72,10,45,0.0
116,0.1483597755432129,0.0038931921230363933,0.029325008392333984,0.0021526837404377045,0,29,73,7,"{'tree__ccp_alpha': 0, 'tree__max_depth': 29, 'tree__max_leaf_nodes': 73, 'tree__min_samples_split': 7}",0.957923875432526,0.957923875432526,0.9611072664359862,0.9589850057670127,0.0015006649104766427,62,29,7,73,0.0
180,0.16112526257832846,0.0032810651144575464,0.02872292200724284,0.0008595307845874639,0,96,44,9,"{'tree__ccp_alpha': 0, 'tree__max_depth': 96, 'tree__max_leaf_nodes': 44, 'tree__min_samples_split': 9}",0.9577854671280277,0.9588927335640138,0.9591695501730104,0.9586159169550174,0.0005979922213063792,64,96,9,44,0.0
47,0.148543914159139,0.0025385481466018737,0.023973464965820312,0.0035904670017068894,0,28,74,6,"{'tree__ccp_alpha': 0, 'tree__max_depth': 28, 'tree__max_leaf_nodes': 74, 'tree__min_samples_split': 6}",0.9575086505190311,0.9561245674740484,0.9597231833910035,0.9577854671280277,0.0014821110407574958,65,28,6,74,0.0
192,0.16506497065226236,0.004915901969897322,0.03158871332804362,0.0005126392117820382,0,46,43,3,"{'tree__ccp_alpha': 0, 'tree__max_depth': 46, 'tree__max_leaf_nodes': 43, 'tree__min_samples_split': 3}",0.9575086505190311,0.9573702422145328,0.9584775086505191,0.9577854671280276,0.0004925987659530363,66,46,3,43,0.0
85,0.16680757204691568,0.009436227972376802,0.02984778086344401,0.0008444003946631507,0,47,43,5,"{'tree__ccp_alpha': 0, 'tree__max_depth': 47, 'tree__max_leaf_nodes': 43, 'tree__min_samples_split': 5}",0.9573702422145328,0.9573702422145328,0.9584775086505191,0.9577393310265282,0.0005219704036440883,67,47,5,43,0.0
17,0.14644249280293783,0.004194714420921122,0.027488231658935547,0.0005692615255567453,0,27,65,7,"{'tree__ccp_alpha': 0, 'tree__max_depth': 27, 'tree__max_leaf_nodes': 65, 'tree__min_samples_split': 7}",0.9568166089965398,0.9558477508650519,0.9590311418685121,0.9572318339100345,0.0013323671583108402,68,27,7,65,0.0
185,0.15500831604003906,0.002034545527992471,0.027008612950642902,0.0023575873793950644,0,71,42,2,"{'tree__ccp_alpha': 0, 'tree__max_depth': 71, 'tree__max_leaf_nodes': 42, 'tree__min_samples_split': 2}",0.9570934256055363,0.9570934256055363,0.9573702422145328,0.9571856978085352,0.00013049260091098282,69,71,2,42,0.0
