,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_tree__ccp_alpha,param_tree__max_depth,param_tree__max_leaf_nodes,param_tree__min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
57,0.15018820762634277,0.010709452414062338,0.026117563247680664,0.007362454058474638,0.0001492449647231895,80,42,7,"{'tree__ccp_alpha': 0.0001492449647231895, 'tree__max_depth': 80, 'tree__max_leaf_nodes': 42, 'tree__min_samples_split': 7}",0.962076124567474,0.954878892733564,0.9561245674740484,0.9576931949250289,0.003140645430240853,196
292,0.15169183413187662,0.001226641297227939,0.02826237678527832,0.0006157146764964856,5.580219910004139e-06,73,42,5,"{'tree__ccp_alpha': 5.580219910004139e-06, 'tree__max_depth': 73, 'tree__max_leaf_nodes': 42, 'tree__min_samples_split': 5}",0.962076124567474,0.954878892733564,0.9561245674740484,0.9576931949250289,0.003140645430240853,196
990,0.16120600700378418,0.006966579371100561,0.022834062576293945,0.00492605562233503,2.17262777655816e-05,68,42,10,"{'tree__ccp_alpha': 2.17262777655816e-05, 'tree__max_depth': 68, 'tree__max_leaf_nodes': 42, 'tree__min_samples_split': 10}",0.962076124567474,0.954878892733564,0.9561245674740484,0.9576931949250289,0.003140645430240853,196
136,0.13872496287027994,0.000974822448633738,0.027986605962117512,0.0004685916598883501,2.693637465006859e-06,27,58,5,"{'tree__ccp_alpha': 2.693637465006859e-06, 'tree__max_depth': 27, 'tree__max_leaf_nodes': 58, 'tree__min_samples_split': 5}",0.96,0.9554325259515571,0.9573702422145328,0.95760092272203,0.0018717843391096143,204
924,0.17041214307149252,0.011379434829810383,0.022665898005167644,0.006471551721706307,0.0012669412372734712,100,57,10,"{'tree__ccp_alpha': 0.0012669412372734712, 'tree__max_depth': 100, 'tree__max_leaf_nodes': 57, 'tree__min_samples_split': 10}",0.9637370242214532,0.9539100346020761,0.9547404844290658,0.9574625144175317,0.004449682886709814,205
758,0.14235679308573404,0.00016442729170608892,0.027710676193237305,0.00011010929578194837,7.396423279356279e-05,26,81,3,"{'tree__ccp_alpha': 7.396423279356279e-05, 'tree__max_depth': 26, 'tree__max_leaf_nodes': 81, 'tree__min_samples_split': 3}",0.9587543252595155,0.9537716262975778,0.9580622837370242,0.9568627450980393,0.0022039346551319294,206
788,0.1488612492879232,0.0052389971927652434,0.03250471750895182,0.00039768668448421243,3.7479441075186456e-06,100,40,7,"{'tree__ccp_alpha': 3.7479441075186456e-06, 'tree__max_depth': 100, 'tree__max_leaf_nodes': 40, 'tree__min_samples_split': 7}",0.9608304498269896,0.9539100346020761,0.954878892733564,0.9565397923875433,0.003059627152311749,207
803,0.14570021629333496,0.0009309179743235652,0.03177380561828613,0.002153872625474519,1.2857885977082767e-05,60,40,4,"{'tree__ccp_alpha': 1.2857885977082767e-05, 'tree__max_depth': 60, 'tree__max_leaf_nodes': 40, 'tree__min_samples_split': 4}",0.960553633217993,0.9539100346020761,0.954878892733564,0.9564475201845443,0.002930278109933164,208
842,0.14028127988179526,0.0012598675160962328,0.03207723299662272,0.001170052714508927,0.0002355748757312893,38,39,7,"{'tree__ccp_alpha': 0.0002355748757312893, 'tree__max_depth': 38, 'tree__max_leaf_nodes': 39, 'tree__min_samples_split': 7}",0.9601384083044983,0.9537716262975778,0.9547404844290658,0.9562168396770473,0.0028010351532476133,209
253,0.1450024445851644,0.0019612963501762673,0.027760903040568035,0.0004044044072280544,8.746730119275416e-05,78,39,3,"{'tree__ccp_alpha': 8.746730119275416e-05, 'tree__max_depth': 78, 'tree__max_leaf_nodes': 39, 'tree__min_samples_split': 3}",0.9601384083044983,0.9534948096885814,0.9547404844290658,0.9561245674740485,0.00288341407003453,210
701,0.13854479789733887,0.003870399989782774,0.03180090586344401,0.0007787613688852926,0.00036797519838386965,78,39,8,"{'tree__ccp_alpha': 0.00036797519838386965, 'tree__max_depth': 78, 'tree__max_leaf_nodes': 39, 'tree__min_samples_split': 8}",0.9601384083044983,0.9534948096885814,0.9547404844290658,0.9561245674740485,0.00288341407003453,210
609,0.1340634028116862,0.012054567977288624,0.024941444396972656,0.007427701328958182,1.6421659631359223e-05,27,44,6,"{'tree__ccp_alpha': 1.6421659631359223e-05, 'tree__max_depth': 27, 'tree__max_leaf_nodes': 44, 'tree__min_samples_split': 6}",0.9594463667820069,0.9539100346020761,0.954878892733564,0.956078431372549,0.0024141131168537227,212
360,0.14082797368367514,0.0018377947574714948,0.025580406188964844,0.007077167547802364,0.0002852765192263365,26,81,2,"{'tree__ccp_alpha': 0.0002852765192263365, 'tree__max_depth': 26, 'tree__max_leaf_nodes': 81, 'tree__min_samples_split': 2}",0.9582006920415225,0.9534948096885814,0.9557093425605536,0.9558016147635525,0.0019222760466896787,213
747,0.18007834752400717,0.002165842720049964,0.028270562489827473,0.0010100900047757503,0.0013627058702825512,45,84,4,"{'tree__ccp_alpha': 0.0013627058702825512, 'tree__max_depth': 45, 'tree__max_leaf_nodes': 84, 'tree__min_samples_split': 4}",0.9594463667820069,0.9533564013840831,0.9537716262975778,0.9555247981545559,0.0027781442615593148,214
172,0.15613849957784018,0.006325876366243291,0.029602766036987305,0.0010523414194379703,4.444657195043404e-06,25,76,8,"{'tree__ccp_alpha': 4.444657195043404e-06, 'tree__max_depth': 25, 'tree__max_leaf_nodes': 76, 'tree__min_samples_split': 8}",0.9576470588235294,0.951833910034602,0.9570934256055363,0.9555247981545559,0.0026196206812601546,214
177,0.14634346961975098,0.002643622884176798,0.026840368906656902,0.002429454961546904,6.335806207670033e-05,44,38,6,"{'tree__ccp_alpha': 6.335806207670033e-05, 'tree__max_depth': 44, 'tree__max_leaf_nodes': 38, 'tree__min_samples_split': 6}",0.9594463667820069,0.9533564013840831,0.9537716262975778,0.9555247981545559,0.0027781442615593148,214
248,0.1444840431213379,0.0006936953983179816,0.027840852737426758,0.0004369896256245092,0.0003833356547976916,64,38,5,"{'tree__ccp_alpha': 0.0003833356547976916, 'tree__max_depth': 64, 'tree__max_leaf_nodes': 38, 'tree__min_samples_split': 5}",0.9594463667820069,0.9533564013840831,0.9537716262975778,0.9555247981545559,0.0027781442615593148,214
886,0.13782874743143717,0.0013177012211622397,0.028086105982462566,7.027522150879663e-05,5.357399220251329e-06,25,74,5,"{'tree__ccp_alpha': 5.357399220251329e-06, 'tree__max_depth': 25, 'tree__max_leaf_nodes': 74, 'tree__min_samples_split': 5}",0.9576470588235294,0.9521107266435986,0.9568166089965398,0.9555247981545559,0.002437802964451729,214
745,0.14216486612955728,0.0030906202667093556,0.02958512306213379,0.0018282592170841487,6.992216499592948e-06,81,37,4,"{'tree__ccp_alpha': 6.992216499592948e-06, 'tree__max_depth': 81, 'tree__max_leaf_nodes': 37, 'tree__min_samples_split': 4}",0.9590311418685121,0.9526643598615917,0.9530795847750865,0.9549250288350635,0.002908404615912259,219
220,0.14183505376180014,0.0012375085413194647,0.02883283297220866,0.0005468449919818274,5.055841944179916e-05,82,37,6,"{'tree__ccp_alpha': 5.055841944179916e-05, 'tree__max_depth': 82, 'tree__max_leaf_nodes': 37, 'tree__min_samples_split': 6}",0.9590311418685121,0.9526643598615917,0.9530795847750865,0.9549250288350635,0.002908404615912259,219
410,0.14399250348409018,0.005872966081229599,0.03257314364115397,0.0009365499644249169,0.000788653073179257,28,97,4,"{'tree__ccp_alpha': 0.000788653073179257, 'tree__max_depth': 28, 'tree__max_leaf_nodes': 97, 'tree__min_samples_split': 4}",0.9584775086505191,0.9530795847750865,0.9530795847750865,0.954878892733564,0.002544605717764767,221
951,0.13346385955810547,0.004824599466627625,0.031212329864501953,0.003070143479218737,9.537919822965205e-05,25,58,5,"{'tree__ccp_alpha': 9.537919822965205e-05, 'tree__max_depth': 25, 'tree__max_leaf_nodes': 58, 'tree__min_samples_split': 5}",0.9568166089965398,0.9514186851211073,0.9561245674740484,0.9547866205305651,0.0023981898811288372,222
8,0.1673134962717692,0.005989438886454986,0.030801693598429363,0.0005353690240740447,0.0014582103280651995,100,58,7,"{'tree__ccp_alpha': 0.0014582103280651995, 'tree__max_depth': 100, 'tree__max_leaf_nodes': 58, 'tree__min_samples_split': 7}",0.9582006920415225,0.9526643598615917,0.9530795847750865,0.9546482122260668,0.002517695713890146,223
535,0.15446941057840982,0.003097993037440248,0.03248802820841471,0.0008350009181422576,0.0014527301733810714,76,52,5,"{'tree__ccp_alpha': 0.0014527301733810714, 'tree__max_depth': 76, 'tree__max_leaf_nodes': 52, 'tree__min_samples_split': 5}",0.9582006920415225,0.9526643598615917,0.9530795847750865,0.9546482122260668,0.002517695713890146,223
29,0.139251708984375,0.010191843023507846,0.026189883550008137,0.006085074881427442,0.00028575179482711975,25,98,10,"{'tree__ccp_alpha': 0.00028575179482711975, 'tree__max_depth': 25, 'tree__max_leaf_nodes': 98, 'tree__min_samples_split': 10}",0.9572318339100346,0.9514186851211073,0.9551557093425606,0.9546020761245675,0.0024052798888557535,225
467,0.1279895305633545,0.0037303617137307687,0.031965017318725586,0.0007238779918080625,3.657497720771024e-06,24,69,6,"{'tree__ccp_alpha': 3.657497720771024e-06, 'tree__max_depth': 24, 'tree__max_leaf_nodes': 69, 'tree__min_samples_split': 6}",0.9559861591695502,0.9521107266435986,0.954878892733564,0.954325259515571,0.001629852062990142,226
723,0.14400013287862143,0.005678746590329242,0.022564013799031574,0.008621987235911262,1.4467065605136953e-06,24,88,7,"{'tree__ccp_alpha': 1.4467065605136953e-06, 'tree__max_depth': 24, 'tree__max_leaf_nodes': 88, 'tree__min_samples_split': 7}",0.956401384083045,0.9510034602076125,0.9555709342560553,0.954325259515571,0.002373208055291631,226
397,0.138991117477417,0.0031040607717860366,0.026856263478597004,0.00765336867030309,1.5256215695260412e-06,91,36,6,"{'tree__ccp_alpha': 1.5256215695260412e-06, 'tree__max_depth': 91, 'tree__max_leaf_nodes': 36, 'tree__min_samples_split': 6}",0.9582006920415225,0.9526643598615917,0.951833910034602,0.954232987312572,0.002826000983827182,228
685,0.13365952173868814,0.007589190695884983,0.032378435134887695,0.0008460182635967485,6.934385641503511e-06,71,36,6,"{'tree__ccp_alpha': 6.934385641503511e-06, 'tree__max_depth': 71, 'tree__max_leaf_nodes': 36, 'tree__min_samples_split': 6}",0.9582006920415225,0.9526643598615917,0.951833910034602,0.954232987312572,0.002826000983827182,228
752,0.21049046516418457,0.0016737978992625872,0.028493960698445637,0.0005165206075055682,0.0015055715655311287,74,80,3,"{'tree__ccp_alpha': 0.0015055715655311287, 'tree__max_depth': 74, 'tree__max_leaf_nodes': 80, 'tree__min_samples_split': 3}",0.9565397923875433,0.9526643598615917,0.951833910034602,0.953679354094579,0.002050852204926695,230
577,0.1285716692606608,0.0043892207889954715,0.026864369710286457,0.00623121487008342,0.00025195634727544767,24,63,9,"{'tree__ccp_alpha': 0.00025195634727544767, 'tree__max_depth': 24, 'tree__max_leaf_nodes': 63, 'tree__min_samples_split': 9}",0.9557093425605536,0.9514186851211073,0.9534948096885814,0.9535409457900808,0.00175195732835501,231
189,0.14198994636535645,0.0003302906008505182,0.02755594253540039,0.00013093688468641354,0.0005606411656751925,26,87,4,"{'tree__ccp_alpha': 0.0005606411656751925, 'tree__max_depth': 26, 'tree__max_leaf_nodes': 87, 'tree__min_samples_split': 4}",0.9565397923875433,0.9501730103806229,0.9537716262975778,0.9534948096885812,0.002606587661697909,232
408,0.12576611836751303,0.00019633972248892884,0.03179311752319336,0.0007537954700981566,4.842772422885462e-05,23,75,7,"{'tree__ccp_alpha': 4.842772422885462e-05, 'tree__max_depth': 23, 'tree__max_leaf_nodes': 75, 'tree__min_samples_split': 7}",0.9557093425605536,0.9505882352941176,0.9540484429065744,0.9534486735870819,0.0021332646868183515,233
380,0.13438121477762857,0.007423271444253156,0.030841588973999023,0.001666655022989847,0.0006139764866251788,26,45,7,"{'tree__ccp_alpha': 0.0006139764866251788, 'tree__max_depth': 26, 'tree__max_leaf_nodes': 45, 'tree__min_samples_split': 7}",0.9565397923875433,0.9501730103806229,0.9534948096885814,0.9534025374855825,0.002600046653491191,234
765,0.14041868845621744,0.0052608081102386165,0.02934741973876953,0.004046187144545433,0.00010357367046184746,58,35,5,"{'tree__ccp_alpha': 0.00010357367046184746, 'tree__max_depth': 58, 'tree__max_leaf_nodes': 35, 'tree__min_samples_split': 5}",0.9565397923875433,0.9521107266435986,0.9514186851211073,0.9533564013840831,0.002268658058250384,235
746,0.13976597785949707,0.004921236815110058,0.02917631467183431,0.0019108034310001572,1.7882573383737365e-06,99,35,10,"{'tree__ccp_alpha': 1.7882573383737365e-06, 'tree__max_depth': 99, 'tree__max_leaf_nodes': 35, 'tree__min_samples_split': 10}",0.9565397923875433,0.9521107266435986,0.9514186851211073,0.9533564013840831,0.002268658058250384,235
555,0.1416776974995931,0.004531638694853227,0.01848634084065755,0.005005319868906064,0.0002071008035550728,32,35,7,"{'tree__ccp_alpha': 0.0002071008035550728, 'tree__max_depth': 32, 'tree__max_leaf_nodes': 35, 'tree__min_samples_split': 7}",0.9565397923875433,0.9521107266435986,0.9514186851211073,0.9533564013840831,0.002268658058250384,235
112,0.17015695571899414,0.03554549117332263,0.035293976465861,0.010068661427103704,1.0870814313217785e-06,62,35,8,"{'tree__ccp_alpha': 1.0870814313217785e-06, 'tree__max_depth': 62, 'tree__max_leaf_nodes': 35, 'tree__min_samples_split': 8}",0.9565397923875433,0.9521107266435986,0.9514186851211073,0.9533564013840831,0.002268658058250384,235
740,0.14391469955444336,0.003964095632189146,0.02501853307088216,0.01088647522013148,0.0015717670156193432,45,38,3,"{'tree__ccp_alpha': 0.0015717670156193432, 'tree__max_depth': 45, 'tree__max_leaf_nodes': 38, 'tree__min_samples_split': 3}",0.9554325259515571,0.9526643598615917,0.9514186851211073,0.9531718569780855,0.0016774771822558742,239
449,0.16080943743387857,0.00935504882633726,0.025174061457316082,0.006740536983633735,0.0016268598046577018,82,52,3,"{'tree__ccp_alpha': 0.0016268598046577018, 'tree__max_depth': 82, 'tree__max_leaf_nodes': 52, 'tree__min_samples_split': 3}",0.9554325259515571,0.9526643598615917,0.9514186851211073,0.9531718569780855,0.0016774771822558742,239
36,0.1541299025217692,0.0035085437258183267,0.022211551666259766,0.0063974961539702176,0.0016425362817168118,77,44,4,"{'tree__ccp_alpha': 0.0016425362817168118, 'tree__max_depth': 77, 'tree__max_leaf_nodes': 44, 'tree__min_samples_split': 4}",0.9554325259515571,0.9526643598615917,0.9514186851211073,0.9531718569780855,0.0016774771822558742,239
979,0.14206949869791666,0.0012402911575456516,0.026642243067423504,0.00140911096979376,0.001673072192235627,32,41,6,"{'tree__ccp_alpha': 0.001673072192235627, 'tree__max_depth': 32, 'tree__max_leaf_nodes': 41, 'tree__min_samples_split': 6}",0.9554325259515571,0.9526643598615917,0.9514186851211073,0.9531718569780855,0.0016774771822558742,239
502,0.2016883691151937,0.005741337753857115,0.026545286178588867,0.0074396885971301,0.0016385401016629662,98,75,2,"{'tree__ccp_alpha': 0.0016385401016629662, 'tree__max_depth': 98, 'tree__max_leaf_nodes': 75, 'tree__min_samples_split': 2}",0.9554325259515571,0.9526643598615917,0.9514186851211073,0.9531718569780855,0.0016774771822558742,239
917,0.1365350882212321,0.0033597314604098504,0.02698040008544922,0.005773816812067622,0.0002758806974567594,78,34,8,"{'tree__ccp_alpha': 0.0002758806974567594, 'tree__max_depth': 78, 'tree__max_leaf_nodes': 34, 'tree__min_samples_split': 8}",0.9562629757785467,0.9504498269896193,0.9503114186851211,0.9523414071510956,0.0027735434122609605,244
948,0.14308961232503256,0.0042054455953161405,0.025494178136189777,0.003754233157651986,0.00022927149451220738,87,34,5,"{'tree__ccp_alpha': 0.00022927149451220738, 'tree__max_depth': 87, 'tree__max_leaf_nodes': 34, 'tree__min_samples_split': 5}",0.9562629757785467,0.9504498269896193,0.9503114186851211,0.9523414071510956,0.0027735434122609605,244
761,0.13771279652913412,0.0036123395358976644,0.027826944986979168,0.005872127228419996,5.431587616867501e-05,64,34,2,"{'tree__ccp_alpha': 5.431587616867501e-05, 'tree__max_depth': 64, 'tree__max_leaf_nodes': 34, 'tree__min_samples_split': 2}",0.9562629757785467,0.9504498269896193,0.9503114186851211,0.9523414071510956,0.0027735434122609605,244
338,0.1339724858601888,0.008825654053928988,0.03137079874674479,0.0017963931256805177,4.76290938354006e-05,61,34,7,"{'tree__ccp_alpha': 4.76290938354006e-05, 'tree__max_depth': 61, 'tree__max_leaf_nodes': 34, 'tree__min_samples_split': 7}",0.9562629757785467,0.9504498269896193,0.9503114186851211,0.9523414071510956,0.0027735434122609605,244
874,0.138167142868042,0.003521944401740141,0.025860945383707683,0.00816377601325862,1.1011443521682102e-06,51,34,4,"{'tree__ccp_alpha': 1.1011443521682102e-06, 'tree__max_depth': 51, 'tree__max_leaf_nodes': 34, 'tree__min_samples_split': 4}",0.9562629757785467,0.9504498269896193,0.9503114186851211,0.9523414071510956,0.0027735434122609605,244
425,0.12753589948018393,0.004293591281632099,0.026635408401489258,0.006551998076529884,4.502150091234943e-05,25,38,8,"{'tree__ccp_alpha': 4.502150091234943e-05, 'tree__max_depth': 25, 'tree__max_leaf_nodes': 38, 'tree__min_samples_split': 8}",0.9554325259515571,0.9482352941176471,0.9529411764705882,0.9522029988465975,0.0029842605081977,249
797,0.126068115234375,0.004278642899437874,0.02272192637125651,0.0003668076533236832,0.0002698098678291874,24,40,9,"{'tree__ccp_alpha': 0.0002698098678291874, 'tree__max_depth': 24, 'tree__max_leaf_nodes': 40, 'tree__min_samples_split': 9}",0.9550173010380623,0.9498961937716263,0.9515570934256056,0.952156862745098,0.002133264686818341,250
581,0.21021525065104166,0.004405868694350496,0.0320275624593099,0.0007713710600613531,0.0017383290774676413,85,86,8,"{'tree__ccp_alpha': 0.0017383290774676413, 'tree__max_depth': 85, 'tree__max_leaf_nodes': 86, 'tree__min_samples_split': 8}",0.9540484429065744,0.9504498269896193,0.9503114186851211,0.951603229527105,0.0017299500123878048,251
377,0.13869516054789224,0.0027126581156701178,0.021070400873819988,0.00770112835632367,0.00037882505909894986,45,33,4,"{'tree__ccp_alpha': 0.00037882505909894986, 'tree__max_depth': 45, 'tree__max_leaf_nodes': 33, 'tree__min_samples_split': 4}",0.9554325259515571,0.9498961937716263,0.9487889273356401,0.9513725490196078,0.0029062082118613687,252
250,0.13566271464029947,0.0008424167138110668,0.027468045552571613,0.0006896899736145763,0.00018636405000447436,70,33,10,"{'tree__ccp_alpha': 0.00018636405000447436, 'tree__max_depth': 70, 'tree__max_leaf_nodes': 33, 'tree__min_samples_split': 10}",0.9554325259515571,0.9498961937716263,0.9487889273356401,0.9513725490196078,0.0029062082118613687,252
84,0.1354216734568278,0.005732735491505249,0.02637346585591634,0.006530981513948703,0.0005504806041194844,90,33,8,"{'tree__ccp_alpha': 0.0005504806041194844, 'tree__max_depth': 90, 'tree__max_leaf_nodes': 33, 'tree__min_samples_split': 8}",0.9554325259515571,0.9498961937716263,0.9487889273356401,0.9513725490196078,0.0029062082118613687,252
311,0.14103364944458008,0.01128124846504141,0.0353852113087972,0.005846891824675437,0.0001059415500169625,22,42,4,"{'tree__ccp_alpha': 0.0001059415500169625, 'tree__max_depth': 22, 'tree__max_leaf_nodes': 42, 'tree__min_samples_split': 4}",0.9534948096885814,0.9483737024221454,0.9490657439446367,0.950311418685121,0.002268658058250384,255
18,0.13490629196166992,0.006677988995171495,0.03141943613688151,0.0016984798158133899,0.0003945072267163547,25,35,4,"{'tree__ccp_alpha': 0.0003945072267163547, 'tree__max_depth': 25, 'tree__max_leaf_nodes': 35, 'tree__min_samples_split': 4}",0.9541868512110727,0.946712802768166,0.9498961937716263,0.9502652825836216,0.0030624086321155803,256
840,0.13028883934020996,0.0049740841269964,0.03076823552449544,0.0023224800129049276,4.0752401057397056e-05,95,32,10,"{'tree__ccp_alpha': 4.0752401057397056e-05, 'tree__max_depth': 95, 'tree__max_leaf_nodes': 32, 'tree__min_samples_split': 10}",0.9540484429065744,0.9485121107266437,0.9480968858131488,0.9502191464821222,0.0027130224549922386,257
307,0.14884169896443686,0.009280678572827876,0.030963738759358723,0.0027504746318496214,0.001154777551837051,41,32,9,"{'tree__ccp_alpha': 0.001154777551837051, 'tree__max_depth': 41, 'tree__max_leaf_nodes': 32, 'tree__min_samples_split': 9}",0.9540484429065744,0.9485121107266437,0.9480968858131488,0.9502191464821222,0.0027130224549922386,257
696,0.13065250714619955,0.006458912485165916,0.01682289441426595,0.0008404340322735377,3.3186260699214756e-05,87,31,3,"{'tree__ccp_alpha': 3.3186260699214756e-05, 'tree__max_depth': 87, 'tree__max_leaf_nodes': 31, 'tree__min_samples_split': 3}",0.9540484429065744,0.9475432525951557,0.9480968858131488,0.9498961937716263,0.002944770177113365,259
542,0.11784998575846355,0.006729341880374739,0.031260410944620766,8.477187818546862e-06,6.43705873436227e-05,21,59,10,"{'tree__ccp_alpha': 6.43705873436227e-05, 'tree__max_depth': 21, 'tree__max_leaf_nodes': 59, 'tree__min_samples_split': 10}",0.9514186851211073,0.9478200692041523,0.9500346020761246,0.9497577854671281,0.0014821110407574475,260
828,0.21036314964294434,0.0057088979658401744,0.031910975774129234,0.0029081926864498713,0.0019187888520776407,66,78,4,"{'tree__ccp_alpha': 0.0019187888520776407, 'tree__max_depth': 66, 'tree__max_leaf_nodes': 78, 'tree__min_samples_split': 4}",0.9540484429065744,0.9475432525951557,0.947681660899654,0.9497577854671281,0.003034479105403534,260
968,0.14327589670817056,0.004757823938384678,0.029325087865193684,0.00031266305749210485,1.9984091240513822e-05,21,98,3,"{'tree__ccp_alpha': 1.9984091240513822e-05, 'tree__max_depth': 21, 'tree__max_leaf_nodes': 98, 'tree__min_samples_split': 3}",0.951833910034602,0.9471280276816609,0.9501730103806229,0.9497116493656286,0.0019486700882992037,262
265,0.12768109639485678,0.0012068894534577584,0.027311007181803387,6.0405542660907355e-05,7.801872964623525e-06,21,67,7,"{'tree__ccp_alpha': 7.801872964623525e-06, 'tree__max_depth': 21, 'tree__max_leaf_nodes': 67, 'tree__min_samples_split': 7}",0.9514186851211073,0.9475432525951557,0.9501730103806229,0.9497116493656286,0.0016154225051913883,262
483,0.12456107139587402,0.0037199258530540404,0.026590585708618164,0.007305680433084881,2.636530033038381e-06,21,81,8,"{'tree__ccp_alpha': 2.636530033038381e-06, 'tree__max_depth': 21, 'tree__max_leaf_nodes': 81, 'tree__min_samples_split': 8}",0.9514186851211073,0.9464359861591696,0.9507266435986159,0.949527104959631,0.0022039346551319294,264
390,0.1327540079752604,0.006470396758861659,0.02236175537109375,0.009527379400081812,7.177539228788427e-05,53,30,10,"{'tree__ccp_alpha': 7.177539228788427e-05, 'tree__max_depth': 53, 'tree__max_leaf_nodes': 30, 'tree__min_samples_split': 10}",0.9530795847750865,0.9475432525951557,0.947681660899654,0.9494348327566321,0.0025778482204749983,265
427,0.12363044420878093,0.0035985947123537225,0.030554930369059246,0.0005028508904930047,2.779380500915315e-05,81,30,5,"{'tree__ccp_alpha': 2.779380500915315e-05, 'tree__max_depth': 81, 'tree__max_leaf_nodes': 30, 'tree__min_samples_split': 5}",0.9530795847750865,0.9475432525951557,0.947681660899654,0.9494348327566321,0.0025778482204749983,265
526,0.12564635276794434,0.0025223870420472126,0.03109916051228841,0.001057312295714255,8.930540292765157e-05,38,30,7,"{'tree__ccp_alpha': 8.930540292765157e-05, 'tree__max_depth': 38, 'tree__max_leaf_nodes': 30, 'tree__min_samples_split': 7}",0.9530795847750865,0.9475432525951557,0.947681660899654,0.9494348327566321,0.0025778482204749983,265
287,0.13706159591674805,0.0018803244981980217,0.0308071772257487,0.0004886834674308226,0.00027266863889592705,52,30,7,"{'tree__ccp_alpha': 0.00027266863889592705, 'tree__max_depth': 52, 'tree__max_leaf_nodes': 30, 'tree__min_samples_split': 7}",0.9530795847750865,0.9475432525951557,0.947681660899654,0.9494348327566321,0.0025778482204749983,265
662,0.1287242571512858,0.0024166268720783564,0.03144526481628418,0.00020013049240392752,2.5096724673229292e-06,98,30,8,"{'tree__ccp_alpha': 2.5096724673229292e-06, 'tree__max_depth': 98, 'tree__max_leaf_nodes': 30, 'tree__min_samples_split': 8}",0.9530795847750865,0.9475432525951557,0.947681660899654,0.9494348327566321,0.0025778482204749983,265
934,0.12838896115620932,0.002336192242954569,0.029172182083129883,0.0017448130803054847,3.4158665651490222e-06,39,30,3,"{'tree__ccp_alpha': 3.4158665651490222e-06, 'tree__max_depth': 39, 'tree__max_leaf_nodes': 30, 'tree__min_samples_split': 3}",0.9530795847750865,0.9475432525951557,0.947681660899654,0.9494348327566321,0.0025778482204749983,265
258,0.1275485356648763,0.004718238986632353,0.02862858772277832,0.0005997096346951905,0.0005510006065127036,24,34,5,"{'tree__ccp_alpha': 0.0005510006065127036, 'tree__max_depth': 24, 'tree__max_leaf_nodes': 34, 'tree__min_samples_split': 5}",0.9529411764705882,0.946712802768166,0.9480968858131488,0.9492502883506343,0.002670319931439488,271
269,0.12371444702148438,0.0005991940359465653,0.028513431549072266,0.0006054890364194501,2.5220255426418395e-05,21,51,7,"{'tree__ccp_alpha': 2.5220255426418395e-05, 'tree__max_depth': 21, 'tree__max_leaf_nodes': 51, 'tree__min_samples_split': 7}",0.9510034602076125,0.9474048442906574,0.9492041522491349,0.949204152249135,0.0014691287961329643,272
413,0.13542739550272623,0.00561204966243048,0.02085145314534505,0.007372610604728713,0.0008145618815184242,23,80,9,"{'tree__ccp_alpha': 0.0008145618815184242, 'tree__max_depth': 23, 'tree__max_leaf_nodes': 80, 'tree__min_samples_split': 9}",0.95280276816609,0.9471280276816609,0.947681660899654,0.949204152249135,0.0025546238892562192,272
130,0.12427957852681477,0.0010058958935547915,0.027980724970499676,0.00037926695206348096,1.8804123247679299e-06,21,49,2,"{'tree__ccp_alpha': 1.8804123247679299e-06, 'tree__max_depth': 21, 'tree__max_leaf_nodes': 49, 'tree__min_samples_split': 2}",0.9511418685121107,0.9474048442906574,0.9483737024221454,0.9489734717416378,0.00158348348804894,274
531,0.13095609347025552,0.005625454523478216,0.030313412348429363,0.0006786129460152003,0.0003192241348073837,21,83,9,"{'tree__ccp_alpha': 0.0003192241348073837, 'tree__max_depth': 21, 'tree__max_leaf_nodes': 83, 'tree__min_samples_split': 9}",0.9508650519031142,0.9471280276816609,0.9482352941176471,0.9487427912341407,0.001567269919396818,275
411,0.12871058781941733,0.0038288268845058865,0.026914596557617188,0.006203731340386718,2.5974901443552757e-05,26,31,2,"{'tree__ccp_alpha': 2.5974901443552757e-05, 'tree__max_depth': 26, 'tree__max_leaf_nodes': 31, 'tree__min_samples_split': 2}",0.9522491349480969,0.946159169550173,0.9475432525951557,0.948650519031142,0.002606587661697937,276
97,0.13893461227416992,0.01007791479787864,0.028517643610636394,0.004545300590845465,0.0019479572110937839,55,36,7,"{'tree__ccp_alpha': 0.0019479572110937839, 'tree__max_depth': 55, 'tree__max_leaf_nodes': 36, 'tree__min_samples_split': 7}",0.9522491349480969,0.9456055363321799,0.947681660899654,0.9485121107266435,0.002775077876230254,277
858,0.13469823201497397,0.004098480174598008,0.02510992685953776,0.005305400795625926,5.89509807573346e-06,28,29,2,"{'tree__ccp_alpha': 5.89509807573346e-06, 'tree__max_depth': 28, 'tree__max_leaf_nodes': 29, 'tree__min_samples_split': 2}",0.9522491349480969,0.9456055363321799,0.9464359861591696,0.9480968858131488,0.0029555925957180304,278
151,0.12959067026774088,0.0007685333391747279,0.028027455012003582,0.00044259617868976537,0.0014165597542695062,82,29,10,"{'tree__ccp_alpha': 0.0014165597542695062, 'tree__max_depth': 82, 'tree__max_leaf_nodes': 29, 'tree__min_samples_split': 10}",0.9522491349480969,0.9456055363321799,0.9464359861591696,0.9480968858131488,0.0029555925957180304,278
