,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_tree__ccp_alpha,param_tree__max_depth,param_tree__max_leaf_nodes,param_tree__min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,tree__max_depth,tree__min_samples_split,tree__max_leaf_nodes,tree__ccp_alpha
177,0.16662748654683432,0.00867186257254129,0.028808434804280598,0.003563862787139949,0.0002935483043121598,75,50,2,"{'tree__ccp_alpha': 0.0002935483043121598, 'tree__max_depth': 75, 'tree__max_leaf_nodes': 50, 'tree__min_samples_split': 2}",0.9631833910034602,0.9640138408304498,0.9598615916955018,0.9623529411764705,0.0017939766639191034,55,75,2,50,0.0002935483043121598
34,0.15848271052042642,0.0022966315632921733,0.03897396723429362,0.0012822942982009253,0,30,62,4,"{'tree__ccp_alpha': 0, 'tree__max_depth': 30, 'tree__max_leaf_nodes': 62, 'tree__min_samples_split': 4}",0.9623529411764706,0.9594463667820069,0.9582006920415225,0.96,0.001739765410377404,56,30,4,62,0.0
80,0.1568150520324707,0.002097499804150077,0.027217308680216473,0.002064333498830908,0,94,44,8,"{'tree__ccp_alpha': 0, 'tree__max_depth': 94, 'tree__max_leaf_nodes': 44, 'tree__min_samples_split': 8}",0.9612456747404844,0.9606920415224913,0.9572318339100346,0.9597231833910035,0.0017760901088738012,57,94,8,44,0.0
86,0.15144054094950357,0.0010612385697086626,0.026815096537272137,0.0009466389859193485,0,27,97,5,"{'tree__ccp_alpha': 0, 'tree__max_depth': 27, 'tree__max_leaf_nodes': 97, 'tree__min_samples_split': 5}",0.9595847750865052,0.9598615916955018,0.9588927335640138,0.9594463667820069,0.0004074630157475575,58,27,5,97,0.0
25,0.14778804779052734,0.0020322572096581576,0.03476174672444662,0.003246050899125563,3.683216861661687e-05,27,60,8,"{'tree__ccp_alpha': 3.683216861661687e-05, 'tree__max_depth': 27, 'tree__max_leaf_nodes': 60, 'tree__min_samples_split': 8}",0.9588927335640138,0.9584775086505191,0.9570934256055363,0.958154555940023,0.0007692425375101737,59,27,8,60,3.683216861661687e-05
42,0.15339899063110352,0.0015476005918703434,0.03916327158610026,0.0034876204979086057,4.486484257824409e-06,54,39,8,"{'tree__ccp_alpha': 4.486484257824409e-06, 'tree__max_depth': 54, 'tree__max_leaf_nodes': 39, 'tree__min_samples_split': 8}",0.9584775086505191,0.9565397923875433,0.9541868512110727,0.956401384083045,0.001754385544805669,60,54,8,39,4.486484257824409e-06
4,0.14439988136291504,0.0028276700594410155,0.026673634847005207,0.0025998314307912065,5.1125115395064234e-06,69,39,10,"{'tree__ccp_alpha': 5.1125115395064234e-06, 'tree__max_depth': 69, 'tree__max_leaf_nodes': 39, 'tree__min_samples_split': 10}",0.9584775086505191,0.9565397923875433,0.9541868512110727,0.956401384083045,0.001754385544805669,60,69,10,39,5.1125115395064234e-06
90,0.1351195971171061,0.0007051607808199515,0.026654402414957683,0.0013311954609803549,0,27,44,4,"{'tree__ccp_alpha': 0, 'tree__max_depth': 27, 'tree__max_leaf_nodes': 44, 'tree__min_samples_split': 4}",0.9568166089965398,0.9566782006920416,0.9546020761245675,0.9560322952710495,0.0010128949665559395,62,27,4,44,0.0
142,0.14733052253723145,0.008314078605317249,0.023528893788655598,0.003542930598047002,2.2757729876346962e-05,53,38,4,"{'tree__ccp_alpha': 2.2757729876346962e-05, 'tree__max_depth': 53, 'tree__max_leaf_nodes': 38, 'tree__min_samples_split': 4}",0.9573702422145328,0.9558477508650519,0.9534948096885814,0.9555709342560554,0.0015942009267054748,63,53,4,38,2.2757729876346962e-05
14,0.14675823847452799,0.0038253411389954743,0.0373082160949707,0.003400628591038849,1.4124410607686092e-06,60,37,2,"{'tree__ccp_alpha': 1.4124410607686092e-06, 'tree__max_depth': 60, 'tree__max_leaf_nodes': 37, 'tree__min_samples_split': 2}",0.9566782006920416,0.9546020761245675,0.9533564013840831,0.954878892733564,0.0013701723095656411,64,60,2,37,1.4124410607686092e-06
